Img00061.jpg	0	0.8381	4	0.0623	5	0.0382	7	0.0311	6	0.0303
Img00062.jpg	0	0.3740	1	0.2988	7	0.1835	2	0.0923	4	0.0514
Img00064.JPEG	0	0.6440	3	0.2671	4	0.0381	2	0.0267	1	0.0242
Img00066.JPEG	0	0.8902	1	0.0960	6	0.0051	2	0.0044	5	0.0044
Img00067.jpg	4	0.9804	3	0.0068	5	0.0061	6	0.0038	1	0.0027
Img00068.jpg	0	0.6625	4	0.2375	5	0.0403	3	0.0308	1	0.0289
Img00070.jpg	0	0.8901	4	0.0608	6	0.0203	5	0.0185	7	0.0104
Img00072.jpg	0	0.9089	4	0.0362	6	0.0307	1	0.0145	5	0.0097
Img00074.jpg	0	0.8120	4	0.0752	5	0.0474	6	0.0332	7	0.0322
Img00075.jpg	0	0.8516	7	0.0998	2	0.0198	1	0.0146	6	0.0141
Img00076.jpg	0	0.4584	4	0.2846	7	0.1109	1	0.0810	2	0.0651
Img00077.jpg	5	0.9102	4	0.0542	3	0.0150	1	0.0111	7	0.0094
Img00080.jpg	5	0.3520	4	0.2765	3	0.1783	0	0.1316	7	0.0616
Img00081.JPEG	0	0.8425	5	0.0511	2	0.0361	3	0.0357	6	0.0346
Img00082.JPEG	0	0.6725	1	0.1919	4	0.0693	6	0.0371	7	0.0292
Img00083.jpg	0	0.5656	4	0.1959	7	0.1316	3	0.0603	5	0.0466
Img00084.JPEG	0	0.8962	4	0.0486	7	0.0196	6	0.0191	1	0.0165
Img00085.jpg	4	0.6062	0	0.2575	6	0.1035	7	0.0165	3	0.0163
Img00086.jpg	0	0.8109	5	0.0662	4	0.0546	7	0.0354	6	0.0329
Img00087.JPEG	0	0.7957	2	0.1209	3	0.0346	5	0.0249	7	0.0240
Img00088.jpg	0	0.7936	5	0.0685	7	0.0572	4	0.0421	3	0.0387
Img00089.jpg	4	0.6965	3	0.1618	5	0.0702	7	0.0424	6	0.0290
Img00090.jpg	3	0.5834	0	0.1474	4	0.1052	1	0.0849	6	0.0790
Img00091.jpg	4	0.6525	3	0.1850	7	0.0773	5	0.0730	6	0.0122
Img00092.JPEG	0	0.9017	6	0.0376	4	0.0274	3	0.0169	5	0.0165
Img00097.jpg	1	0.9095	3	0.0467	7	0.0168	4	0.0148	2	0.0122
Img00098.jpg	0	0.8680	4	0.0520	7	0.0490	5	0.0226	6	0.0085
Img00099.JPEG	0	0.8496	1	0.0435	7	0.0387	4	0.0377	2	0.0305
Img00100.jpg	2	0.3065	4	0.2379	3	0.2167	5	0.1758	1	0.0631
Img00101.JPEG	0	0.6694	4	0.1527	5	0.0631	2	0.0615	6	0.0533
Img00102.jpg	0	0.9248	4	0.0294	7	0.0203	5	0.0138	3	0.0118
Img00103.jpg	5	0.5786	4	0.1842	0	0.1139	7	0.0698	2	0.0535
Img00104.jpg	5	0.7895	4	0.0797	1	0.0489	3	0.0458	2	0.0360
Img00105.jpg	0	0.9296	4	0.0319	7	0.0150	6	0.0122	5	0.0113
Img00106.jpg	7	0.9057	4	0.0621	1	0.0162	6	0.0081	2	0.0079
Img00107.jpg	0	0.6800	4	0.1650	5	0.0673	7	0.0489	3	0.0388
Img00108.JPEG	0	0.6754	2	0.1471	6	0.1034	1	0.0383	4	0.0359
Img00109.jpg	1	0.9821	4	0.0118	2	0.0026	0	0.0021	6	0.0015
Img00111.jpg	2	0.5837	0	0.2615	1	0.0636	4	0.0515	7	0.0398
Img00112.JPEG	0	0.6892	1	0.1332	2	0.1026	4	0.0491	5	0.0259
Img00113.jpg	0	0.6692	2	0.1445	7	0.0877	4	0.0783	1	0.0202
Img00114.JPEG	0	0.8371	6	0.0847	1	0.0439	2	0.0195	5	0.0149
Img00115.JPEG	0	0.6951	7	0.1272	4	0.0926	6	0.0437	2	0.0414
Img00116.JPEG	0	0.8873	7	0.0441	5	0.0419	4	0.0169	1	0.0098
Img00117.jpg	0	0.8221	4	0.0939	5	0.0380	2	0.0232	7	0.0228
Img00118.jpg	4	0.6170	1	0.1328	3	0.1129	6	0.0774	2	0.0601
Img00119.JPEG	0	0.8974	2	0.0347	3	0.0328	5	0.0222	6	0.0129
Img00121.jpg	3	0.9032	1	0.0337	4	0.0310	5	0.0208	7	0.0113
Img00122.jpg	0	0.7944	4	0.0745	7	0.0525	2	0.0394	3	0.0391
Img00123.jpg	0	0.8167	3	0.0530	2	0.0447	1	0.0430	4	0.0426
Img00124.jpg	0	0.2912	4	0.2663	1	0.2583	6	0.1154	3	0.0688
Img00125.JPEG	4	0.6186	0	0.2263	1	0.0747	6	0.0651	3	0.0153
Img00126.JPEG	0	0.9352	2	0.0223	7	0.0161	6	0.0134	5	0.0129
Img00127.jpg	0	0.9761	4	0.0101	7	0.0090	5	0.0025	1	0.0023
Img00129.jpg	0	0.8929	4	0.0515	5	0.0295	1	0.0142	3	0.0118
Img00130.JPEG	0	0.7981	2	0.0799	7	0.0444	1	0.0412	6	0.0364
Img00131.JPEG	0	0.8196	2	0.0582	7	0.0418	1	0.0406	4	0.0397
Img00132.JPEG	0	0.8891	1	0.0396	4	0.0341	2	0.0230	7	0.0142
Img00133.jpg	0	0.9611	7	0.0201	4	0.0102	6	0.0048	3	0.0038
Img00134.JPEG	0	0.8560	1	0.0677	3	0.0350	4	0.0262	7	0.0151
Img00136.JPEG	4	0.3685	1	0.3069	7	0.1965	0	0.0735	6	0.0545
Img00137.JPEG	0	0.5531	4	0.1783	5	0.1586	2	0.0612	1	0.0488
Img00138.JPEG	0	0.7153	1	0.1355	4	0.0834	7	0.0354	5	0.0305
Img00139.JPEG	0	0.6974	2	0.1274	6	0.0849	7	0.0508	1	0.0395
Img00140.jpg	0	0.5968	4	0.1994	2	0.0842	6	0.0758	1	0.0437
Img00141.JPEG	0	0.8400	6	0.0549	4	0.0374	1	0.0346	3	0.0331
Img00147.JPEG	1	0.5786	0	0.3922	3	0.0201	6	0.0048	2	0.0044
Img00148.JPEG	0	0.7025	4	0.0876	5	0.0822	1	0.0662	6	0.0615
Img00149.JPEG	0	0.8678	2	0.0396	1	0.0346	5	0.0299	7	0.0281
Img00151.jpg	0	0.6862	5	0.1125	4	0.0817	7	0.0609	6	0.0586
Img00153.jpg	6	0.9495	1	0.0431	7	0.0051	4	0.0016	2	0.0007
Img00154.jpg	0	0.5848	4	0.1632	3	0.1288	1	0.0925	5	0.0307
Img00156.JPEG	0	0.7196	4	0.1386	6	0.0989	5	0.0231	3	0.0198
Img00157.jpg	0	0.8486	1	0.0700	4	0.0306	7	0.0277	3	0.0232
Img00159.jpg	1	0.9973	0	0.0015	3	0.0005	6	0.0003	2	0.0003
Img00160.jpg	5	0.9127	2	0.0295	1	0.0212	7	0.0207	4	0.0160
Img00161.jpg	0	0.4125	2	0.3402	4	0.1005	7	0.0978	3	0.0490
Img00163.jpg	0	0.9052	7	0.0499	4	0.0289	5	0.0080	1	0.0080
Img00164.JPEG	0	0.4199	1	0.2343	7	0.2287	2	0.0622	4	0.0549
Img00169.jpg	4	0.9290	5	0.0224	6	0.0192	0	0.0176	2	0.0118
Img00172.jpg	4	0.9164	5	0.0250	1	0.0223	6	0.0201	2	0.0162
Img00173.jpg	4	0.5128	7	0.2394	1	0.1102	0	0.0712	6	0.0665
Img00174.jpg	0	0.8758	7	0.0550	5	0.0349	4	0.0196	3	0.0147
Img00175.jpg	0	0.9602	4	0.0197	7	0.0096	5	0.0052	1	0.0052
Img00176.JPEG	0	0.5488	1	0.2298	2	0.1647	3	0.0361	7	0.0207
Img00178.JPEG	0	0.3842	4	0.2311	5	0.2046	7	0.1001	1	0.0800
Img00179.JPEG	0	0.5331	4	0.1762	1	0.1433	6	0.0920	3	0.0555
Img00180.jpg	6	0.9980	7	0.0012	1	0.0004	3	0.0002	4	0.0002
Img00181.jpg	0	0.8237	4	0.0883	5	0.0358	7	0.0272	2	0.0250
Img00182.jpg	2	0.9981	0	0.0005	6	0.0005	4	0.0005	7	0.0004
Img00183.jpg	0	0.9176	4	0.0304	5	0.0248	7	0.0178	6	0.0094
Img00185.jpg	0	0.7251	7	0.0892	4	0.0715	1	0.0673	6	0.0469
Img00186.jpg	0	0.7949	4	0.1265	7	0.0310	1	0.0282	6	0.0194
Img00188.jpg	0	0.9267	7	0.0282	4	0.0182	2	0.0153	1	0.0117
Img00189.jpg	0	0.8118	4	0.0847	1	0.0419	2	0.0313	7	0.0302
Img00190.jpg	0	0.7375	3	0.0781	4	0.0756	5	0.0548	7	0.0539
Img00191.jpg	0	0.8446	4	0.0830	6	0.0357	5	0.0195	7	0.0171
Img00192.JPEG	0	0.8414	4	0.0822	1	0.0422	6	0.0226	7	0.0116
Img00193.jpg	0	0.9695	4	0.0136	1	0.0080	5	0.0048	6	0.0042
Img00194.jpg	6	0.9935	1	0.0037	3	0.0019	0	0.0005	4	0.0004
Img00195.jpg	4	0.6982	0	0.1456	7	0.0611	6	0.0504	2	0.0447
Img00196.jpg	6	0.9986	1	0.0010	7	0.0002	3	0.0002	4	0.0001
Img00197.JPEG	0	0.4350	4	0.3745	1	0.1586	6	0.0166	5	0.0154
Img00199.jpg	3	0.7220	4	0.1681	5	0.0663	6	0.0299	7	0.0138
Img00200.jpg	5	0.4375	1	0.3278	7	0.1428	4	0.0550	3	0.0369
Img00201.JPEG	0	0.6538	1	0.1620	7	0.1167	2	0.0458	3	0.0218
Img00202.jpg	0	0.7948	5	0.0763	3	0.0571	4	0.0370	1	0.0348
Img00203.jpg	0	0.8749	4	0.0731	7	0.0199	6	0.0196	1	0.0125
Img00204.jpg	0	0.7293	5	0.0890	1	0.0674	7	0.0575	3	0.0568
Img00205.jpg	4	0.5505	0	0.3216	2	0.0509	7	0.0451	6	0.0319
Img00206.jpg	0	0.8005	7	0.0635	5	0.0493	4	0.0492	6	0.0374
Img00207.jpg	4	0.9881	1	0.0056	0	0.0023	5	0.0020	3	0.0020
Img00208.jpg	5	0.8822	4	0.0368	2	0.0293	3	0.0274	1	0.0242
Img00209.jpg	5	0.9137	4	0.0271	1	0.0209	2	0.0204	3	0.0179
Img00210.JPEG	0	0.8403	2	0.0453	7	0.0397	6	0.0383	1	0.0364
Img00211.jpg	1	0.4926	6	0.4345	4	0.0300	0	0.0281	3	0.0148
Img00213.jpg	0	0.7569	4	0.1333	5	0.0527	3	0.0358	7	0.0213
Img00215.JPG	7	0.4485	6	0.2549	4	0.2068	1	0.0559	0	0.0339
Img00216.jpg	0	0.8494	4	0.1028	3	0.0180	7	0.0174	5	0.0124
Img00217.jpg	2	0.9735	1	0.0086	4	0.0068	0	0.0061	6	0.0050
Img00220.JPEG	6	0.6097	1	0.2635	0	0.0883	4	0.0311	5	0.0075
Img00221.JPEG	0	0.8695	1	0.0374	7	0.0329	5	0.0302	2	0.0300
Img00222.JPEG	0	0.4234	4	0.2315	2	0.1487	3	0.1126	7	0.0838
Img00223.jpg	0	0.6084	7	0.1688	2	0.0984	4	0.0796	5	0.0448
Img00224.JPEG	0	0.6877	1	0.1554	4	0.0785	2	0.0477	5	0.0308
Img00226.jpg	7	0.9385	4	0.0394	1	0.0110	6	0.0071	5	0.0040
Img00227.jpg	4	0.5064	5	0.2352	3	0.1700	6	0.0589	7	0.0296
Img00229.jpg	2	0.9784	1	0.0072	4	0.0059	3	0.0043	7	0.0042
Img00230.jpg	4	0.9691	1	0.0098	0	0.0081	2	0.0074	5	0.0057
Img00231.jpg	0	0.8953	4	0.0434	6	0.0239	2	0.0190	3	0.0183
Img00233.jpg	0	0.6127	7	0.1710	5	0.0909	4	0.0730	1	0.0524
Img00236.JPEG	0	0.8657	4	0.0552	6	0.0357	5	0.0275	7	0.0159
Img00237.jpg	0	0.7722	5	0.0727	7	0.0538	6	0.0508	3	0.0506
Img00238.JPEG	0	0.8643	1	0.0469	7	0.0430	6	0.0284	2	0.0174
Img00239.jpg	0	0.9020	4	0.0371	1	0.0274	3	0.0169	7	0.0166
Img00241.JPEG	0	0.9232	2	0.0206	3	0.0199	5	0.0185	7	0.0178
Img00243.jpg	0	0.7489	7	0.1006	5	0.0546	1	0.0505	2	0.0453
Img00245.jpg	0	0.9180	4	0.0363	6	0.0222	5	0.0146	7	0.0089
Img00246.jpg	6	0.8972	4	0.0705	1	0.0189	3	0.0091	0	0.0043
Img00247.jpg	0	0.4160	4	0.3431	3	0.1036	5	0.0712	7	0.0660
Img00248.jpg	3	0.8063	5	0.1116	4	0.0432	6	0.0252	1	0.0137
Img00249.JPG	5	0.8674	7	0.0547	2	0.0267	3	0.0259	1	0.0253
Img00251.jpg	0	0.6221	7	0.1498	4	0.1348	5	0.0562	2	0.0371
Img00252.jpg	7	0.5867	1	0.1398	3	0.1186	5	0.0987	4	0.0561
Img00253.JPEG	0	0.8690	7	0.0348	4	0.0336	2	0.0330	1	0.0297
Img00254.jpg	0	0.8490	4	0.0488	1	0.0445	2	0.0377	7	0.0199
Img00255.jpg	0	0.9607	7	0.0111	5	0.0100	6	0.0094	4	0.0088
Img00256.jpg	0	0.9288	7	0.0264	4	0.0210	1	0.0135	5	0.0104
Img00258.jpg	0	0.7673	4	0.1238	6	0.0519	7	0.0294	1	0.0275
Img00259.JPEG	0	0.8254	1	0.0866	4	0.0448	7	0.0222	6	0.0209
Img00260.jpg	0	0.8742	4	0.0419	5	0.0334	7	0.0282	1	0.0223
Img00261.jpg	0	0.9112	2	0.0400	4	0.0195	7	0.0152	6	0.0141
Img00262.jpg	0	0.6187	1	0.1087	4	0.1009	6	0.0859	7	0.0858
Img00264.JPEG	0	0.9073	5	0.0355	7	0.0234	6	0.0183	1	0.0155
Img00266.jpg	1	0.9991	0	0.0004	3	0.0003	6	0.0001	2	0.0001
Img00270.JPEG	0	0.9208	7	0.0287	2	0.0243	6	0.0147	5	0.0115
Img00271.jpg	0	0.7958	4	0.0942	1	0.0504	5	0.0338	3	0.0259
Img00272.jpg	1	0.9989	0	0.0003	4	0.0003	2	0.0003	7	0.0002
Img00274.jpg	4	0.9438	0	0.0225	1	0.0173	6	0.0116	5	0.0048
Img00276.jpg	0	0.5923	7	0.1178	1	0.1055	2	0.0979	3	0.0865
Img00278.jpg	0	0.7058	1	0.1446	4	0.0683	6	0.0469	5	0.0344
Img00279.jpg	1	0.6382	7	0.2621	3	0.0421	2	0.0391	4	0.0185
Img00280.jpg	2	0.9971	6	0.0010	4	0.0008	7	0.0006	1	0.0005
Img00282.jpg	0	0.9154	7	0.0336	4	0.0241	5	0.0155	1	0.0115
Img00283.JPEG	0	0.5277	3	0.1407	5	0.1231	6	0.1180	1	0.0904
Img00286.JPEG	0	0.7968	4	0.0968	6	0.0537	5	0.0324	3	0.0203
Img00287.JPEG	0	0.7013	3	0.1113	1	0.0736	4	0.0655	2	0.0483
Img00288.JPEG	0	0.7940	5	0.1146	4	0.0331	1	0.0312	2	0.0271
Img00290.jpg	6	0.9925	1	0.0050	0	0.0013	4	0.0007	3	0.0005
Img00292.jpg	5	0.7382	4	0.0734	7	0.0676	3	0.0661	1	0.0547
Img00293.jpg	7	0.6364	4	0.1906	2	0.0598	0	0.0582	3	0.0551
Img00294.JPEG	0	0.8867	6	0.0608	1	0.0247	3	0.0145	7	0.0133
Img00295.JPEG	0	0.5986	5	0.1457	4	0.1128	1	0.0720	6	0.0708
Img00296.JPEG	0	0.5957	4	0.1582	2	0.1373	7	0.0687	1	0.0402
Img00297.jpg	5	0.6095	0	0.1455	4	0.0958	3	0.0855	7	0.0637
Img00298.jpg	0	0.9036	7	0.0452	1	0.0297	4	0.0125	2	0.0091
Img00301.jpg	0	0.8883	1	0.0423	3	0.0242	6	0.0239	4	0.0213
Img00302.jpg	0	0.8704	7	0.0494	5	0.0343	6	0.0239	1	0.0219
Img00303.jpg	6	0.9522	1	0.0401	7	0.0047	4	0.0021	2	0.0008
Img00304.JPEG	1	0.3382	0	0.2953	4	0.2210	7	0.0934	6	0.0521
Img00305.JPEG	0	0.8997	3	0.0406	1	0.0236	4	0.0184	2	0.0176
Img00306.jpg	0	0.8598	7	0.0539	5	0.0395	2	0.0248	4	0.0220
Img00308.jpg	1	0.9399	6	0.0187	2	0.0154	4	0.0140	0	0.0119
Img00310.jpg	0	0.8937	4	0.0769	5	0.0113	1	0.0095	6	0.0087
Img00311.jpg	2	0.9936	1	0.0025	4	0.0020	7	0.0013	5	0.0006
Img00312.jpg	0	0.3992	4	0.2924	6	0.1526	2	0.0826	1	0.0731
Img00315.jpg	0	0.3803	4	0.3742	3	0.1115	6	0.0857	1	0.0483
Img00316.JPEG	0	0.7564	4	0.1055	7	0.0483	5	0.0471	2	0.0426
Img00317.JPEG	0	0.8878	7	0.0579	2	0.0223	5	0.0171	4	0.0148
Img00318.jpg	0	0.9227	5	0.0311	4	0.0257	3	0.0112	6	0.0092
Img00319.jpg	0	0.7193	5	0.1784	7	0.0741	4	0.0202	2	0.0079
Img00320.JPEG	0	0.9465	4	0.0181	1	0.0142	7	0.0110	5	0.0103
Img00322.jpg	3	0.9879	4	0.0051	0	0.0028	6	0.0024	7	0.0018
Img00323.JPEG	0	0.8822	4	0.0350	2	0.0314	1	0.0266	5	0.0248
Img00324.JPEG	0	0.8201	4	0.0828	7	0.0426	1	0.0345	6	0.0200
Img00325.JPEG	0	0.8814	4	0.0328	1	0.0319	2	0.0275	3	0.0263
Img00327.JPEG	0	0.4129	5	0.2233	4	0.1513	7	0.1429	1	0.0696
Img00328.JPEG	0	0.7281	1	0.0789	6	0.0772	5	0.0672	7	0.0487
Img00329.jpg	4	0.8375	6	0.0675	1	0.0549	3	0.0277	5	0.0124
Img00330.jpg	5	0.9751	0	0.0071	4	0.0063	2	0.0059	7	0.0057
Img00332.jpg	0	0.9508	4	0.0196	1	0.0112	7	0.0104	5	0.0079
Img00334.jpg	0	0.7668	4	0.1156	7	0.0544	2	0.0328	5	0.0305
Img00335.jpg	4	0.9242	1	0.0240	0	0.0202	3	0.0180	6	0.0135
Img00336.JPEG	0	0.5740	4	0.2357	1	0.0967	6	0.0571	5	0.0366
Img00338.JPEG	0	0.9138	4	0.0404	7	0.0188	1	0.0150	2	0.0120
Img00340.JPEG	0	0.5479	1	0.2380	4	0.1429	3	0.0484	7	0.0228
Img00341.jpg	1	0.9367	0	0.0321	2	0.0157	3	0.0096	4	0.0058
Img00342.jpg	0	0.7277	4	0.1810	5	0.0332	6	0.0309	1	0.0273
Img00344.jpg	0	0.6750	6	0.1059	4	0.0968	2	0.0618	7	0.0604
Img00345.jpg	0	0.9416	4	0.0307	1	0.0136	3	0.0071	6	0.0070
Img00347.jpg	1	0.5225	6	0.2924	4	0.1391	2	0.0245	0	0.0215
Img00348.jpg	6	0.9944	1	0.0037	3	0.0007	0	0.0007	7	0.0005
Img00350.jpg	0	0.7998	5	0.1008	4	0.0475	7	0.0266	3	0.0253
Img00352.JPEG	0	0.6066	1	0.1790	3	0.0996	6	0.0630	2	0.0519
Img00353.JPG	2	0.9885	3	0.0046	7	0.0028	0	0.0022	1	0.0019
Img00354.jpg	0	0.5193	4	0.2323	7	0.1302	1	0.0711	6	0.0472
Img00355.JPEG	0	0.6094	7	0.1191	2	0.1129	4	0.0801	6	0.0785
Img00356.jpg	5	0.8367	3	0.0529	4	0.0475	1	0.0322	2	0.0307
Img00357.jpg	4	0.9171	3	0.0550	5	0.0142	7	0.0083	6	0.0054
Img00358.jpg	0	0.7186	5	0.0941	7	0.0685	6	0.0635	3	0.0554
Img00359.JPEG	0	0.7328	4	0.0861	5	0.0655	2	0.0605	1	0.0551
Img00360.jpg	0	0.5716	7	0.3069	1	0.0552	5	0.0332	3	0.0331
Img00363.JPEG	0	0.9268	7	0.0297	5	0.0175	4	0.0165	1	0.0095
Img00365.JPEG	0	0.7966	4	0.1059	6	0.0417	1	0.0285	3	0.0272
Img00367.JPEG	0	0.4167	5	0.2691	4	0.1312	3	0.1116	1	0.0713
Img00368.JPEG	0	0.8193	4	0.0657	1	0.0612	7	0.0327	6	0.0212
Img00369.jpg	1	0.9899	3	0.0054	2	0.0025	0	0.0013	5	0.0008
Img00372.jpg	5	0.6966	0	0.1749	7	0.0568	4	0.0545	2	0.0172
Img00373.jpg	3	0.7684	0	0.1489	1	0.0308	7	0.0263	2	0.0255
Img00374.jpg	7	0.5365	1	0.1631	5	0.1169	0	0.1013	3	0.0822
Img00376.jpg	0	0.8416	7	0.0536	2	0.0417	1	0.0352	5	0.0280
Img00378.jpg	0	0.7964	7	0.0617	4	0.0505	6	0.0489	5	0.0426
Img00380.JPEG	0	0.7399	6	0.0920	1	0.0627	5	0.0578	3	0.0476
Img00382.jpg	0	0.8722	4	0.0572	7	0.0303	5	0.0225	6	0.0178
Img00384.jpg	0	0.9676	4	0.0148	5	0.0078	6	0.0055	7	0.0044
Img00385.JPEG	0	0.8200	1	0.0639	5	0.0454	2	0.0356	4	0.0351
Img00387.jpg	0	0.9267	7	0.0262	6	0.0221	2	0.0172	4	0.0078
Img00389.jpg	0	0.8295	7	0.0708	1	0.0473	4	0.0272	5	0.0253
Img00392.jpg	7	0.9901	1	0.0054	4	0.0023	6	0.0014	5	0.0008
Img00393.jpg	0	0.7611	4	0.0945	5	0.0555	7	0.0482	2	0.0407
Img00394.jpg	0	0.5908	2	0.2188	6	0.0820	1	0.0593	7	0.0491
Img00395.jpg	0	0.6734	7	0.1068	4	0.0925	1	0.0755	2	0.0518
Img00396.jpg	0	0.5171	1	0.1976	5	0.1062	3	0.0998	2	0.0793
Img00397.JPEG	0	0.7809	4	0.1173	5	0.0423	1	0.0338	7	0.0257
Img00398.JPEG	0	0.7913	4	0.0774	1	0.0567	2	0.0398	5	0.0348
Img00399.JPEG	0	0.8309	1	0.0768	7	0.0358	6	0.0286	3	0.0279
Img00400.JPEG	2	0.6067	0	0.2623	1	0.0773	4	0.0375	6	0.0161
Img00402.jpg	3	0.9053	4	0.0376	5	0.0332	6	0.0132	7	0.0108
Img00407.JPEG	0	0.8882	1	0.0637	2	0.0188	6	0.0157	7	0.0136
Img00409.JPEG	0	0.8854	6	0.0350	7	0.0299	4	0.0261	2	0.0236
Img00411.jpg	0	0.7683	5	0.1415	7	0.0570	4	0.0240	2	0.0093
Img00412.jpg	0	0.8227	2	0.0541	7	0.0490	4	0.0392	5	0.0349
Img00413.JPEG	0	0.9159	4	0.0341	5	0.0197	1	0.0173	2	0.0130
Img00414.JPEG	0	0.9439	1	0.0222	4	0.0214	6	0.0070	2	0.0055
Img00415.jpg	0	0.9314	7	0.0272	1	0.0182	4	0.0122	2	0.0111
Img00416.JPEG	0	0.8327	3	0.0678	2	0.0389	4	0.0340	1	0.0266
Img00417.jpg	3	0.9170	0	0.0393	5	0.0219	6	0.0116	1	0.0102
Img00418.jpg	6	0.5282	1	0.1762	7	0.1041	4	0.0987	3	0.0928
Img00419.jpg	0	0.8864	5	0.0599	7	0.0229	4	0.0209	1	0.0100
Img00421.jpg	0	0.8386	5	0.0624	7	0.0462	4	0.0294	2	0.0235
Img00422.jpg	6	0.9960	1	0.0026	3	0.0005	4	0.0004	7	0.0004
Img00423.JPEG	0	0.6713	2	0.1419	7	0.0648	1	0.0618	4	0.0602
Img00424.JPEG	0	0.6916	4	0.1247	7	0.1150	2	0.0348	6	0.0338
Img00425.JPG	5	0.7726	2	0.1139	1	0.0541	4	0.0330	7	0.0263
Img00426.JPEG	0	0.7892	1	0.0902	3	0.0420	4	0.0403	5	0.0383
Img00428.JPEG	0	0.7372	7	0.1421	6	0.0552	1	0.0492	4	0.0164
Img00429.jpg	0	0.6191	7	0.1182	3	0.1144	4	0.0763	1	0.0720
Img00430.jpg	0	0.8448	7	0.0589	4	0.0409	5	0.0290	2	0.0264
Img00432.JPEG	0	0.6511	4	0.2499	1	0.0463	7	0.0299	5	0.0229
Img00433.jpg	0	0.8929	4	0.0404	7	0.0254	2	0.0211	3	0.0203
Img00434.jpg	6	0.9726	1	0.0235	7	0.0029	4	0.0006	3	0.0004
Img00435.jpg	0	0.6736	4	0.1843	1	0.0574	3	0.0469	6	0.0379
Img00437.JPEG	0	0.4629	1	0.2612	4	0.1911	7	0.0443	2	0.0405
Img00438.JPEG	0	0.8180	1	0.0868	6	0.0386	2	0.0319	4	0.0246
Img00439.jpg	0	0.7900	2	0.0892	7	0.0533	6	0.0371	4	0.0304
Img00441.jpg	0	0.9444	4	0.0191	7	0.0154	1	0.0138	5	0.0074
Img00442.jpg	0	0.9282	7	0.0200	5	0.0182	4	0.0178	6	0.0159
